432326	sef tura la comanda personalului de tren
432327	sef tura pregatirea personalului la vagon
432328	sef tura revizie vagoane
432329	veghetor incarcare-descarcare
432330	verificator documente expeditie
432331	expeditor international
432332	operator receptie
432333	agent curier
432334	agent statie metrou
432335	impiegat de miscare metrou
432336	operator miscare metrou
432337	operator portuar stivator
432338	operator portuar expeditor
432339	operator portuar dispecer/planificator
432340	grafician mers de tren
432341	referent de specialitate TIR si tranzite (studii
432342	agent feroviar marfa
432343	referent protocol aeroportuar
432344	revizor tehnic auto
441101	bibliotecar (studii medii)
441102	discotecar
441103	filmotecar
441104	fonotecar
441105	fototecar
441106	manuitor carte
441107	videotecar
441201	agent postal
441202	cartator postal
441203	cartator presa
441204	cartator telegrame
441205	diriginte posta
441206	factor postal
441207	inspector telegrame
441208	oficiant posta telegrame
441209	oficiant presa
441210	prelucrator presa scrisa
441211	responsabil tura expeditie
441212	sef vagon postal
441301	codificator
441302	corector editura presa
441303	corector-revizor poligrafie
441501	arhivar
441502	functionar documentare
441503	modificata si mutata prin
441504	modificata si mutata prin
441505	modificata si mutata prin
441506	modificata si mutata prin
441507	modificata si mutata prin
441508	modificata si mutata prin
441601	referent evidenta persoanelor
441901	functionar ghiseu servicii publice
441902	expert local pe problemele romilor
441903	expert relatii sociale
511101	insotitor de bord
511102	stewardesa
511201	conductor tren
511202	revizor bilete
511203	controlor bilete
511204	conductor vagon de dormit si cuseta
511205	controlor acces metrou
511206	sef tura comanda vagon de dormit
511207	insotitor pasageri in transportul rutier
511301	ghid de turism
511302	ghid de turism intern (local)
511303	ghid national de turism (tour-operator)
511304	ghid de turism montan, drumetie montana
511305	ghid galerii de arta/interpret
511306	ghid habitat natural flora, fauna
511307	ghid turism ornitologic
511308	ghid turism speologic
511309	ghid turism ecvestru
511310	ghid de turism sportiv (alpinism si catarari pe
511311	ghid montan
511312	ghid obiectiv cultural
511313	insotitor grup turistic
511314	organizator activitate turism (studii medii)
511315	ranger
511316	custode pentru arii protejate
511317	animator de hotel
511318	insotitor speolog
511319	ghid turistic pentru pesteri amenajate
511320	ghid canioning
512001	bucatar
512002	pizzar
512003	bucatar specialist/vegetarian/dietetician
512004	maestru in arta culinara
513101	ajutor ospatar
513102	ospatar (chelner)
513103	somelier
513201	barman
513202	barman preparator
513203	barman preparator de cafea (barista)
514101	coafor
514102	frizer
514103	coafor stilist
514104	stilist extensii de par
514201	cosmetician
514202	manichiurist
514203	pedichiurist
514204	maseur de intretinere si relaxare
514205	machior
514206	tatuator
514207	montator bijuterii pe corp
514208	stilist protezist de unghii
514209	operator intretinere corporala
514210	dermopigmentist
514211	stilist extensii gene
515101	cabanier
515102	guvernanta de hotel/etaj
515103	lenjereasa de hotei
515104	administrator
515105	administrator piete si targuri
515106	intendent
515107	sef cantina
515108	dispecer pentru servire in camera (hotel)
515109	supraveghetor muzeu
515110	lucrator hotelier
515201	gospodar
515202	ingrijitor vila
515203	administrator pensiune turistica
515204	lucrator in gospodaria agroturistica
515301	ingrijitor cladiri
515302	agent curatenie cladiri si mijloace de
515303	administrator de condominii
516101	astrolog
516102	numerolog
516201	camerista hotel
516202	insotitor
516203	valet
516301	antreprenor servicii funerare
516302	decorator servicii funerare
516303	imbalsamator
516304	tanatopractor
516401	ingrijitor farmacii, cabinete veterinare
516402	coafor canin
516403	instructor dresaj caini ghizi
516404	Dresor caini
516405	ingrijitor caini
516406	crescător de câini
516501	instructor scolar auto
516502	instructor auto
516901	agent dezinfectie, deratizare, dezinsectie
516902	gazda club
516903	organizator prestari servicii
516904	agent ecolog
516905	raportor ecolog
516906	intretinator textile-piele
516907	animator socioeducativ
516908	animator centre de vacanta
516909	lucrator pensiune turistica
516910	operator partie de schi
516911	prestidigitator
516912	iluzionist de circ
516913	si redenumita
521201	vanzator ambulant de produse alimentare
522101	vanzator
522102	Comerciant vanzator marfuri nealimentare
522301	librar
522302	lucrator controlor final
522303	lucrator comercial
522304	lucrator produse naturiste
522305	vanzator de produse naturiste
523001	taxator
523002	vanzator de bilete
523003	casier
523004	casier metrou
524101	manechin
524102	model
524103	prezentator moda
524301	vanzator la domiciliul clientului pe baza de
524601	bufetier
531101	ingrijitor de copii
531102	guvernanta
531103	babysitter
531104	bona
531201	asistent maternal
531202	parinte social
531203	educator specializat
531204	Ingrijitor grupa Invatamant prescolar
531205	ingrijitoare in educatie timpurie
532101	baies
532102	gipsar
532103	infirmier/infirmiera
532104	ingrijitoare la unitati de ocrotire sociala si
532105	lacar
532106	namolar
532201	ingrijitor batrani la domiciliu
532202	ingrijitor bolnavi la domiciliu
532203	asistent personal al persoanei cu handicap
532204	ingrijitor la domiciliu
532901	mediator sanitar
532902	mediator social
532903	lucrator prin arte combinate
532904	asistent personal profesionist
532905	asistent personal de ingrijire
532906	operator prestatii sociale
532907	supraveghetor de noapte servicii sociale
532908	lucrator social
541101	sef compartiment pentru prevenire
541102	sef formatie interventie, salvare si prim
541103	specialisti pentru prevenire
541104	servant pompier
541105	sef grupa interventie
541106	sef echipa specializata
541201	politist local
541301	agent de politie penitenciara
541302	educator in penitenciare
541401	agent de securitate
541402	agent control acces
541403	agent de securitate incinta (magazin, hotel
541404	agent garda de corp
541405	sef serviciu paza
541406	agent de securitate interventie
541407	agent transport valori
541408	dispecer centru de alarma
541409	sef tura servicii securitate
541410	inspector de securitate
541411	evaluator de risc de efractie
541412	modificata prin
541413	agent de securitate competitii sportive
541414	prin
541901	sef serviciu voluntar/privat pentru situatii de
541902	cadru tehnic cu atributii in domeniul
541903	salvator la strand
541904	salvator montan
541905	salvamar
541906	gardian feroviar
541907	prin Ord
541908	salvator din mediul subteran speologic
541909	salvator din mediul subacvatic speologic
611101	agricultor
611102	gradinar
611103	legumicultor
611104	lucrator calificat in culturi de camp si
611105	agricultor pentru culturi de camp ecologice
611201	arboricultor
611202	ciuperfcar
611203	florar-decorator
611204	floricultor
611205	peisagist-floricultor
611206	lucrator calificat in floricultura si
611207	pomicultor
611208	viticultor
611302	lucrator calificat in irigatii
611303	pastrand
612101	cioban (oier)
612102	crescator-ingrijitor de animale domestice
612103	tocator de furaje
612104	lucrator calificat in cresterea animalelor
612105	crescator bovine
612106	crescator porcine
612107	mamos porcine
612108	baci montan
612109	cioban montan
612110	crescator de oi montan
612111	oier montan
612201	crescator de pasari
612202	fazanier
612203	crescator de pasari pentru reproductie
612204	crescator de pasari pentru oua de consum
612205	crescator de pui pentru carne
612206	crescator de pasari de rasa si pentru decor
612207	pentru pasari de rasa
612301	apicultor
612302	sericicultor
612901	crescator de animale mici
612902	crescator-ingrijitor animale salbatice captive
612903	crescator-ingrijitor de animale de laborator
612904	crescator de melci
612905	antrenor cabaline
612906	crescator-ingrijitor de cabaline
612907	herghelegiu
613001	fermier in productia vegetala
613002	fermier in productia animala
613003	agricultor in culturi vegetale si crescator de
621001	cioplitor in lemn
621002	carbonitor
621003	fasonator mecanic (cherestea)
621004	muncitor plantatii si amenajare zona verde
621005	pepinierist
621006	presator stuf
621007	protectionist silvic
621008	recoltator stuf
621009	rezinator
621010	sef coloana exploatare stuf
621011	stivuitor si receptioner silvic
621012	taietor silvic
621013	preparator mangal
621014	mangalizator
622101	lucrator in culturi acvatice
622102	piscicultor
622201	pescar in ape interioare si de coasta
622301	pescar in mari si oceane
622401	paznic de vanatoare
641109	aparea
711101	muncitor constructor barne, chirpici, piatra
711102	confectioner placi din diverse materiale
711103	confectioner plase si panze rabit din stuf
711104	laborant pentru constructii de drumuri si
711201	sobar
711202	zidar cosuri fabrica
711203	zidar pietrar
711204	zidar samotor
711205	zidar rosar-tencuitor
711206	zidar restaurator
711301	cioplitor in piatra si marmura
711302	cioplitor-montator piatra, marmura
711303	gaterist la taiat blocuri de piatra, marmura
711304	taietor, slefuitor, lustruitor piatra, marmura
711305	restaurator piatra
711401	betonist
711402	fierar betonist
711403	montator elemente prefabricate din beton
711404	constructor structuri monolite
711405	operator injectorist
711406	injectorist in constructii
711407	operator elemente din beton precomprimat
711501	dulgher (exclusiv restaurator)
711502	dulgher restaurator
711901	muncitor hidrometru
711902	pavator
711903	sapator fantani
711904	asfaltator
711905	cantonier
711906	chesonier
711907	constructor cai ferate
711908	constructor linii tramvai
711909	drenor canal ist
711910	fascinar
711911	finisor terasamente
711912	muncitor hidrogeolog
711913	muncitor constructor senal navigabil, lucrari
711914	sef echipa intretinere poduri metalice
711915	agent hidrotehnic
711916	revizor cale sau puncte periculoase
711917	meserias intretinere cale
711918	sef echipa intretinere cale
711919	meserias intretinere poduri metalice
711920	alpinist utilitar
711921	laborant determinari fizico-mecanice pentru
711922	sef echipa intretinere cale metrou
711923	sef echipa lucrari arta metrou
711924	lucrator pentru drumuri si cai ferate
711925	muncitor in taieri structuri cu scule
712101	acoperitor-invelitor tigla, azbociment, tabla
712102	constructor de acoperisuri
712201	faiantar
712202	montator placaje interioare si exterioare
712203	mozaicar (exclusiv restaurator)
712204	parchetar
712205	mozaicar restaurator
712206	linolist
712207	montator placaje uscate
712301	ipsosar (exclusiv restaurator)
712302	turnator omamentalist
712303	ipsosar restaurator ornamente din ipsos
712401	izolator fonic
712402	izolator frigorific
712403	izolator hidrofug
712404	izolator lucrari speciale (antiacide si de
712405	izolator termic
712406	montator pereti si plafoane din ghips-carton
712407	asamblator-montator profile aluminiu si
712408	confectioner vitraje izolante
712409	confectioner tamplarie din aluminiu si mase
712410	montator sisteme tamplarie termoizolanta
712411	confectioner-montator tamplarie cu vitraj
712412	montator materiale geosintetice
712413	sudor geomembrana
712414	montator geogrile
712415	montator materiale geotextile si
712416	montator sisteme opace de termoizolare
712501	geamgiu
712601	detector pierderi apa si gaze
712602	instalator apa, canal
712603	instalator frigotehnist
712604	instalator incalzire centrala si gaze
712605	instalator retele de distributie/transport
712606	instalator ventilare si conditionare aer
712607	verificator canale subterane
712608	instalator centrale termice
712609	instalator instalatii tehnico-sanitare si de
712610	instalator autorizat proiectare executie si/sau
712611	instalator autorizat proiectare executie si/sau
712612	instalator retele termice si sanitare
712613	operator instalatii apa si canalizare
712614	instalator pentru pompe de caldura
712615	instalator pentru sisteme geotermale
712701	frigoriferist (frigotehnist)
712926	speolog utilitar
713101	tapetar
713102	zugrav
713103	stucaturist
713104	ignifugator
713105	operator termoprotectie
713201	lacuitor lemn
713202	vopsitor industrial
713203	finisor-lacuitor lemn
713204	vopsitor
713205	vopsitor auto
713301	cosar
713302	curatitor de fatade
721101	modelier lemn
721102	modelier metal
721103	modelator-miezuitor
721104	modelier naval
721105	operator la masini de brichetat span
721106	pregatitor metale vechi pentru retopire
721107	recuperator metale vechi
721108	topitor aliaje tipografie
721109	topitor fonta si neferoase
721110	topitor, turnator metale si aliaje neferoase
721111	turnator fonta pe banda
721112	turnator fonnator
721113	turnator pregatitor otelarie
721114	turnator modelier
721115	turnator metale si neferoase
721116	modelor prototipuri auto
721201	brazor
721202	sudor manual cu flacara de gaze
721203	sudor manual cu arc electric
721204	sudor cu arc electric acoperit sub strat de flux
721205	operator taiere
721206	sudor cu arc electric cu electrod fuzibil Tn
721207	sudor cu arc electric cu electrod nefuzibil in
721208	sudor
721301	cazangiu recipiente
721302	probator hidraulic cazane, tevi, recipiente
721303	tinichigiu carosier
721304	tinichigiu industrial
721305	tinichigiu de santier
721306	tinichigiu structurist de aviatie
721307	cazangiu tevar
721308	cazangiu formator
721309	tinichigiu restaurator
721310	tinichigiu sisteme de acoperisuri si invelitori
721311	tinichigiu sisteme de ventilatie
721312	tinichigiu in constructii
721401	finisor cocleti
721402	finisor ace si accesorii
721403	confectioner capace de carde
721404	confectioner cocleti
721405	confectioner plase din sarma
721406	formator tevi prin sudare
721407	lacatus constructii metalice si navale
721408	lacatus de mina
721409	lacatus revizie vagoane
721410	lacatus mecanic
721411	lacatus-montator
721412	presator metale la rece
721413	reconditioner scule si utilaje petroliere
721414	sanfrenator
721415	pregatitor, montator, reparator ite, cocleti
721416	repasator garnituri carde
721417	tubulator naval
721418	masinist la litografiat si vernisat tabla
721419	masinist la confectionarea ambalajelor
721420	masinist la confectionarea tuburilor de
721421	constructor-montator de structuri metalice
721422	masinist la fabricarea acelor si accesoriilor
721423	nituitor
721424	lacatus mecanic de intretinere si reparatii
721425	masinist la confectionarea spetelor si
721426	montator-ajustor spete
721427	lipitor si protejator spete
721428	taietor garnituri de carde
721429	masinist mecanic la confectionare garnituri
721430	lacatus-depanator utilaje calcul
721431	operator la montarea si conservarea
721432	schelar
721433	confectioner-montator structuri metalice
721434	montator fatade si pereti cortina
721435	mecanic operator
721436	lucrator in lacatuserie mecanica structuri
721501	mecanic-montator instalatii cu cablu in
722101	forjor-matriter
722102	prelucrator mecanic metale pretioase
722103	presator piese din pulberi metalice
722104	stantator
722105	presator, ambutisor la cald
722106	forjor manual
722107	forjor-arcurar
722108	forjor mecanic
722109	confectioner ferodouri
722110	preparator pulberi
722111	cuptorar-termist pentru ferite
722112	fierar/potcovar
722113	formator-presator ferite
722114	finisor ferite
722115	controlor de calitate la forjare
722116	controlor de calitate la turnare
722117	debitator-ebosator
722118	dusisator-polizator
722201	lacatus SDV
722202	sculer-matriter
722203	lacatus AMC
722204	lacatus mecanica fina
722205	prelucrator prin electroeroziune
722206	lacatus la prelucrarea si indreptarea tevilor
722207	lacatus constructii structuri aeronave
722301	reglor la masini pentru fabricarea cablurilor
722302	reglor la masini pentru confectionarea
722303	reglor benzi montaj
722304	masinist la linii automate aschietoare
722305	reglor masini de bobinat si platinat
722306	reglor la masini de prelucrare mase plastice
722307	reglor masini-unelte
722308	reglor-montator
722309	reglor la masini pentru fabricarea lampilor
722310	reglor si reglor-conductor la masini-unelte
722311	conductor de instalatii
722312	operator la masini-unelte semiautomate si
722313	dozator la fabricarea electrozilor de sudura
722314	masinist la lame de masini pentru automate
722315	degresator-imersioner
722316	uscator electrozi de sudura
722317	masinist la masini speciale fara aschiere
722318	preparator amestec de invelis
722319	pregatitor sarma
722320	finisator electrozi de sudura
722321	masinist la masini speciale de aschiere
722322	masinist la confectionarea tuburilor de
722323	operator ia masini-unelte cu comanda
722324	operator la masini de electroeroziune
722401	ascutitor laminate la cald
722402	ascutitor laminate la rece
722403	ascutitor-calitor garnituri de carde
722404	ascutitor scule, instrumente medicale si
722405	debitator-slefuitor perii de masini electrice
722406	polizator
722407	slefuitor metale
722408	frezor universal
722409	gauritor-filetator
722410	honuitor, rodator-lepuitor
722411	rabotor-mortezor universal
722412	rectificator universal
722413	strungar universal
722414	brosator
722415	frezor la masini roti dintate
722416	gravor mecanic
722417	rabotor, mortezor roti dintate
722418	rectificator dantura caneluri
722419	strungar la strung paralel si de detalonat
722420	strungar la strung revolver
722421	strungar la strung carusel
722422	strungar la masini orizontale
722423	strungar la masini de alezat
722424	strungar la masini de prelucrat in coordonate
722425	strungar la masini de strunjit roti cai ferate
722426	rectificator piese producatoare de ochiuri
722427	slefuitor metale cu plumb industria de
722428	debitator semifabricate
722429	curatitor-sablator
723101	electrician auto
723102	electromecanic auto
723103	mecanic auto
723104	operator standuri incercari
723105	operator pregatire incercari vehicule
723201	mecanic aviatie
723301	lacatus-montator agregate energetice si de
723302	mecanic utilaj
723303	mecanic agricol
723304	motorist
723305	ungator-gresor
723306	operator in verificarea, reincarcarea si
723307	mecanic intretinere si reparatii masini de
723308	operator in verificarea, intretinerea si
723309	mecanic masini agricole
723311	mecanic intretinere si reparatii din industria
731101	AMC-ist
731102	armurier
731103	blocator, chituitor, debloca tor
731104	ceasornicar
731105	centrator, debordator piese optice
731106	centrator, finisor aparate optice
731107	degresator, curatator piese si aparate optice
731108	lipitor lentile si prisme
731109	montator aparatura optica
731110	optician
731111	optician armament
731112	confectionfer seringi
731113	presator piese optice
731114	reparator aparate foto
731115	reparator stilouri, brichete
731116	reparator umbrele
731117	gravor piese optice
731118	tratamentist piese optice
731119	metrolog si depanator mecanica fina, tehnica
731120	metrolog verificator
731201	acordor acordeoane, armonici
731202	acordor piane, pianine, orga, tambal
731203	caserator si slefuitor de celuloid pentru
731204	ceruitor de piastrine pentru acordeoane
731205	constructor claviatura
731206	constructor-reparator de acordeoane si
731207	constructor-reparator de alte instrumente
731208	filator corzi pentru piane
731209	montator corp sonor la piane
731210	montator-reglor piane
731211	montator-ajustor de acordeoane
731212	lutier
731213	constructor restaurator de orgi
731301	argintar
731302	bijutier metale pretioase
731303	cizelator
731304	cizelator clisee galvanice
731305	confectioner stampile de cauciuc, metal
731306	gravor manual
731307	tintuitor
731308	bijutier metale comune
731309	giuvaergiu
731310	slefuitor diamante naturale
731311	maistru bijutier
731401	aplicator de detalii la produse din ceramica
731402	debavurator-retusor la produse din ceramica
731403	turnator produse ceramice
731404	fasonator produse ceramice
731405	glazurator produse din ceramica fina
731406	modelator ceramica
731407	olar ceramica (artizanat)
731408	preparator mase ceramice
731409	presator produse ceramice
731410	rasnitor smalt
731411	slefuitor produse din ceramica fina
731501	brigadier la fabricarea sticlei
731502	modelator tuburi spectrale
731503	tragator, slefuitor, gradator nivele
731504	prelucrator topitura sticla la presa
731505	prelucrator topitura sticla la teava
731506	formator tuburi spectrale
731601	pictor decor
731602	gradator vase si aparate de laborator
731603	gravor produse de sticla
731604	inscriptioner pe produse de sticla si ceramica
731605	pictor pe sticla si ceramica
731606	oglindar
731607	emailator manual/artizan
731701	confectioner piese, linguri, spite, albii, donite
731702	confectioner jucarii
731703	confectioner obiecte artizanale din lemn
731704	confectioner plute
731705	confectioner garnituri pentru etansare
731706	pirogravor
731707	ramar poleitor
731708	sculptor in lemn
731709	confectioner creta scolara
731710	traforator manual, lemn
731711	dogar manual
731712	rotar caretas
731713	lumanarar
731714	confectioner cutite, brice, bratari, andrele
731715	confectioner nasturi, piepteni
731716	confectioner obiecte casnice din deseuri de
731717	confectioner obiecte din ipsos
731718	confectioner obiecte din os, scoica, mica etc
731719	confectioner corzi din intestine
731720	incadrator tablouri
731721	confectioner materiale didactice pentru
731722	confectioner bidinele, pensule, perii
731723	confectioner maturi
731724	impletitor de nuiele
731725	impletitor obiecte din foi de porumb
731726	impletitor papura
731727	legator de par
731728	sortator, spalator par
731729	prelucrator de par la masina
731730	prelucrator rfianual de par
731731	impletitor din panglica impletita
731732	pieptanator de par la masina
731733	fierbator-uscator de par
731801	confectioner plase pescaresti
731802	confectioner articole hartie
731803	confectioner bibelouri din Jenille
731804	decorator in piele
731805	velator-matisor
731806	confectioner manual de produse din sfori sau
731807	ghemuitor
731808	polierator franghii
731809	cablator franghii
731810	saluzitor franghii
731811	confectioner unelte pescuit din plase
731812	confectioner imbracare volane in piele
731813	prelucrator de fulgi si pene
731814	filator
731815	ajutor maistru filator
731816	tesator
731817	tricoter manual
731818	ajutor maistru tesator, tricoter
731819	crosetor
731820	impletitor textile
731821	confectioner presuri
731822	tesator restaurator manual covoare
731823	pregatitor si confectioner cataloage mostre
731824	confectioner tricotaje dupa comanda
731825	finisor textile (vopsitor, imprimeur)
731826	repasator
731827	aburitor textile
731828	reparator covoare
731829	tesator manual
731830	cusator manusi piele
731831	croitor manusi piele
731832	finisor manusi piele
731833	croitor-stantator articole marochinarie
731834	cusator articole marochinarie
731835	pregatitor articole marochinarie
731836	asamblator-montator articole marochinarie
731901	confectioner manual in metaioplastie
731902	confectioner proteze dentare
731903	confectioner proteze ortopedice
731904	confectioner jaluzele
731905	impletitor fibre plastice
731906	confectioner flori artificiale
732101	culegator la masina de cules si turnat randuri
732102	culegator la masina de perforat programe
732103	culegator la masina de turnat randuri pentru
732104	culegator manual (zetar)
732105	frezor-montator clisee
732106	stereotipar
732107	galvanotipist
732108	corodor prin procedee chimice (tiefdruc si
732109	zincograf
732110	copist formare tipar plan
732111	desenator cromolitograf
732112	siefuitor-granulator
732113	gravor placi metalice
732114	gravor placi litografice
732115	fotogravor
732116	turnator valuri
732117	manipulant cutter-plotter
732201	tipograf turnator la masinile de turnat text
732202	imprimeur textil
732203	imprimator serigraf
732204	taietor matrite serigrafie
732205	serigraf
732206	operator presa de transfer termic
732207	tipograf-tiparitor
732208	dactilo-rotaprint
732209	operator la masina electronica de gravat
732210	operator la masinile de fotoculegere
732211	operator tiparituri Braille
732212	heliografist
732213	operator xerox
732214	operator masini multiplicat
732215	tipograf print digital si offset
732216	operator la masina de gravat si decupat cu
732217	operator la masina de tampografiat
732218	tipograf flexograf
732301	legator manual (in poligrafie si ateliere
732302	colator publicitar
732303	masinist in legatorie mecanica
732304	strungar slefuitor tipografie
741101	electrician in constructii
741102	electrician de intretinere in constructii
741103	instalator pentru sisteme fotovoltaice solare
741104	instalator pentru sisteme termice solare
741105	montator instalatii solare
741106	electrician constructor montator aparataj si
741107	electrician constructor montator aparataj si
741108	electrician constructor instalator aparatura
741109	electrician constructor pentru probe si
741110	electrician in constructii civile si industriale
741201	electrician echipamente electrice si
741202	bobinator aparataj electric
741203	electromecanic reparator obiecte de uzcasnic
741204	bobinator masini electrice rotative
741205	electrician aparate masura-control si
741206	electrician montare si reparatii aparataj
741207	bobinator condensatori pentru instalatii
741208	electrician verificari si masuratori electrice in
741209	bobinator transformatoare
741210	montator/reglor/depanator de aparataj
741211	montator, reglor si depanator pentru aparate
741212	montator, reglor si depanator de ascensoare
741213	electrician nave
741214	confectioner cablaje auto
741215	electromecanic masini si echipamente
741216	electromecanic statie pompare apa-canal
741217	tehnician de scufundare
741218	operator barocamera
741301	electrician exploatare centrale si statii
741302	electrician exploatare retele electrice
741303	electrician montare si reparatii cabluri
741304	electrician montare si reparatii linii electrice
741305	electrician montare si reparatii echipament
741306	electrician protectie relee, automatizari si
741307	electrician de intretinere si reparatii
741308	electrician montator de instalatii
741309	electrician montator de instalatii electrice la
741310	electrician pentru protectia catodica
741311	electrician rural
741312	electrician de mina
741313	electrician pentru utilizarea energiei electrice
741314	electrician operator
742101	electrician depanator utilaje calcul
742102	electronist depanator utilaje calcul
742103	plantator elemente electronice
742104	operator in verificarea, intretinerea si
742105	tehnician pentru sisteme si instalatii de
742106	tehnician pentru sisteme si instalatii de
742201	automatist
742202	electromecanic SCB (semnalizare
742203	electromecanic radio-radioficare
742204	electromecanic retele cabluri
742205	electromecanic retele linii
742206	electromecanic telegrafie, telefonie
742207	electronist telecomunicatii
742208	jonctor
742209	linior
742210	montator, reglor, testor aparatura de
742211	electromecanic electroalimentare
742212	muncitor radioelectronist
742213	electromecanic automatizari si
742214	electromecanic
742215	jonctor fibra optica
742216	depanator telefoane mobile
751101	carmangier
751102	ciontolitor transator came
751103	macelar
751104	sterilizator
751105	operator abatorizare pasari
751106	lucrator la prelucrarea pestelui
751107	afumator came
751108	operator prelucrare initiala a pasarilor
751109	operator prelucrarea carcaselor de pasare
751110	operator sortare carcase de pasare
751111	operator transare carcase de pasare
751201	brutar
751202	cofetar
751203	patiser
751204	preparator de semifabricate si preparate
751205	operator la fabricarea produselor congelate
751206	decorator produse cofetarie
751301	pasteurizator produse lactate
751302	preparator produse lactate
751303	smantanitor
751401	preparator conserve, legume si fructe
751402	uscator-deshidrator legume, fructe
751403	preparator castane, dovleac, porumb
751404	lucrator in procesarea de fructe de padure si
751501	degustator
751502	degustator de cafea
752101	vopsitor lemn
752102	pregatitor paste chimice
752103	pregatitor placi fibrolemnoase si hartie
752104	uscator, aburitor material lemnos
752201	tamplar universal
752202	tamplar carosier
752203	tamplar manual/artizanal
752204	marangoz-calafatuitor
752205	asamblator lazi
752206	confectioner-montator produse din lemn
752207	curbator-montator butoaie din lemn
752208	tamplar manual la presare si incieiere
752209	corhanitor
752210	tamplar manual ajustor montator
752211	tamplar manual la imbinarea furnirelor
752212	marangoz cala-tachelagiu
752213	slefuitor, lustruitor
752214	pregatitor suprafete pentru lacuit
752215	gardinator
752216	confectioner-montator cercuri la butoaie
752217	decupator lamele din lemn pentru lazi
752218	preparator-dozator adezive, rasini, lacuri si
752219	tamplar restaurator
752220	restaurator sarpante si structuri din lemn
752221	tamplar binale
752301	strungar in lemn
752302	reglor masini de prelucrat lemn
752303	taietor de precizie in lemn
752304	confectioner articole speciale din lemn
752305	confectioner parchete
752306	confectioner cutii chibrituri din furnir
752307	impregnator-uscator chibrituri
752308	confectioner gamalii chibrituri
752309	masinist la umplerea si inchiderea cutiilor de
752310	pastator cutii de chibrituri
752311	fasonator calapoade
752312	montator accesorii pentru calapoade
752313	finisor calapoade
752314	circularist la taiat lemne de foc
752315	curbator lemn
752316	gradator rechizite si articole tehnice din lemn
752317	tamplar mecanic la croit si dimensionat
752318	tamplar mecanic la rindeluit
752319	tamplar mecanic la frezat si gaurit
752320	tamplar mecanic la strunjit
752321	tamplar mecanic la slefuit
752322	confectioner mine pentru creioane
752323	innobilator scandurele pentru creioane
752324	fasonator creioane si tocuri
752325	finisor creioane si tocuri
752326	preparator paste chimice pentru chibrituri
752327	confectioner cutii chibrituri din carton
752328	operator la masini unelte cu comanda
753101	croitor
753102	lenjer, confectioner lenjerie dupa comanda
753103	confectioner palarii
753104	ajutor maistru croitor
753105	plior confectii
753106	modista
753107	ceaprazar-sepcar
753108	curatitor-reparator palarii
753109	retusier confectii
753110	blanar-confectioner imbracaminte din blana
753111	confectioner imbracaminte din piele si
753112	cojocar
753113	confectioner, prelucrator in industria textila
753114	confectioner produse textile
753201	croitor-confectioner imbracaminte, dupa
753202	multiplicator sabloane croitorie
753203	confectioner corsete
753204	confectioner reparator cravate
753205	planimetror sabloane
753206	croitor confectioner costume teatru
753301	broder manual
753302	stopeur
753303	remaieur ciorapi
753304	broder manual-mecanic
753305	broder la gherghef
753401	tapiter
753402	saltelar
753403	plapumar
753501	mestesugar argasitor
753502	mestesugar
753503	mestesugar finisor mineral
753504	mestesugar finisor vegetal
753505	mestesugar sortator in industria pielariei
753601	cizmar-confectioner incaltaminte, dupa
753602	confectioner articole din piele si inlocuitori
753603	confectioner incaltaminte ortopedica
753604	curelar, confectioner hamasamente
753605	marochiner-confectioner marochinarie, dupa
753606	opincar
753607	talpuitor (confectioner-reparatii
754101	scafandru autonom
754102	scafandru cu alimentare de la suprafata pana
754103	scafandru sef grup
754104	scafandru sef utilaj
754105	scafandru cu alimentare de la suprafata pana
754106	mutata din grupa de bază
754107	scafandru salvator
754108	sef de scufundare
754109	mutata din grupa de baza
754110	Scafandru de mare adancime
754201	artificier de mina
754202	artificier la lucrari de suprafata
754203	pirotehnician cinematografie si teatru
754204	pirotehnician
754301	controlor calitate
811101	miner in subteran
811102	miner la suprafata
811103	miner in subteran pentru constructii
811104	masinist pentru utilaje specifice la extractie si
811105	semnalist-cuplator
811106	excavatorist pentru excavatoare cu rotor de
811107	trolist
811201	brichetator carbune
811202	distilator la prepararea carbunelui
811203	operator la prepararea minereurilor
811204	operator la sfaramarea minereurilor
811205	prajitor minereu
811206	prelucrator mica
811207	spalator la prepararea carbunilor
811208	flotator la prepararea carbunilor
811209	separator la prepararea carbunilor
811210	morar la masini de maruntit roci
811211	tocator la masini de maruntit roci
811212	concasorist
811213	operator mineraiurg
811301	operator extractie titei
811302	sondor la foraj manual
811303	operator-prospector lucrari geologice si
811304	operator transport pe conducte singulare
811305	operator extractie gaze
811306	operator extractie titei in subteran
811307	operator extractie sare in salina
811308	operator masuratori speciale sonde
811309	operator lucrari speciale sonde
811310	sondor la forajul mecanizat si reparatii sonde
811311	sondor la interventii de sonde
811312	sondor la punerea in productie
811313	primitor-preparator produse fluide
811314	operator flotare produse fluide
811401	cuptorar lianti
811402	fasonator produse din azbociment
811403	finisor produse din azbociment
811404	morar lianti
811405	preparator pasta de azbociment
811406	tratamentist produse din azbociment
811407	operator la impregnarea produselor
811408	masinist pentru prefabricate din beton si
811409	operator la fabricarea vatei si produselor din
811410	confectioner garnituri din azbest
811411	operator camera comanda pentru fabrica de
811412	operator flux pentru fabrica de ciment
812101	cocsar
812102	furnalist
812103	otelar
812104	pregatitor materiale de sarje
812105	melanjorist
